,deaths,energy_used,kills,missiles_fired,points,run,status,tank,team
3077,0,40,6,33,51,231,winner,green,1
3078,5,360,1,1,-24,231,loser,purple,0
3079,4,140,4,23,22,231,loser,blue,1
3080,5,80,0,1,-23,230,loser,black,0
3081,1,0,2,21,17,230,loser,green,1
3082,3,0,1,1,-10,230,loser,purple,0
3083,0,0,6,26,52,230,winner,blue,1
3084,4,500,0,0,-22,229,loser,black,0
3085,1,0,6,26,50,229,winner,green,1
3086,5,80,0,3,-21,229,loser,purple,0
3087,0,0,4,30,40,229,loser,blue,1
3088,3,100,0,2,-10,228,loser,black,0
3089,3,160,5,21,25,228,loser,green,1
3090,4,280,0,4,-19,228,loser,purple,0
3091,1,0,6,45,50,228,winner,blue,1
3092,5,60,0,2,-24,227,loser,black,0
3093,0,20,5,29,50,227,winner,green,1
3094,2,0,0,0,-13,227,loser,purple,0
3095,3,40,5,33,33,227,loser,blue,1
3096,5,140,1,0,-19,226,loser,black,0
3097,4,140,7,37,42,226,loser,green,1
3098,4,20,0,1,-18,226,loser,purple,0
3099,1,40,6,29,50,226,winner,blue,1
3100,5,0,1,0,-22,225,loser,black,0
3101,1,140,6,35,51,225,winner,green,1
3102,1,20,0,1,-3,225,loser,purple,0
3103,4,220,5,31,21,225,loser,blue,1
3104,4,120,2,0,-8,224,loser,black,0
3105,2,0,7,32,51,224,winner,green,1
3106,6,680,0,3,-31,224,loser,purple,0
3107,3,40,6,35,40,224,loser,blue,1
3108,5,80,1,0,-22,223,loser,black,0
3109,0,0,5,36,51,223,winner,green,1
3110,5,100,1,0,-19,223,loser,purple,0
3111,0,20,3,27,27,223,loser,blue,1
3112,2,80,0,0,-10,222,loser,black,0
3113,2,200,7,48,44,222,loser,green,1
3114,7,140,0,2,-31,222,loser,purple,0
3115,2,0,6,40,52,222,winner,blue,1
3116,2,120,0,1,-14,221,loser,black,0
3117,0,120,5,29,53,221,winner,green,1
3118,2,240,0,3,-8,221,loser,purple,0
3119,3,120,2,21,10,221,loser,blue,1
3120,4,80,0,0,-21,220,loser,black,0
3121,2,40,7,52,50,220,winner,green,1
3122,3,0,0,0,-15,220,loser,purple,0
3123,3,60,5,25,33,220,loser,blue,1
3124,8,0,0,2,-35,219,loser,black,0
3125,2,160,7,28,51,219,winner,green,1
3126,2,240,0,0,-12,219,loser,purple,0
3127,1,0,6,35,47,219,loser,blue,1
3128,5,20,0,1,-23,218,loser,black,0
3129,4,320,8,33,50,218,winner,green,1
3130,3,0,1,2,-8,218,loser,purple,0
3131,2,60,5,31,34,218,loser,blue,1
3132,4,240,0,0,-21,217,loser,black,0
3133,0,20,6,33,52,217,winner,green,1
3134,2,0,0,1,-8,217,loser,purple,0
3135,1,60,1,15,8,217,loser,blue,1
3136,4,0,0,1,-18,216,loser,black,0
3137,1,20,6,34,52,216,winner,green,1
3138,2,120,0,3,-9,216,loser,purple,0
3139,2,20,3,15,13,216,loser,blue,1
3140,4,0,0,0,-20,215,loser,black,0
3141,2,240,3,35,25,215,loser,green,1
3142,3,60,1,0,-11,215,loser,purple,0
3143,1,300,6,41,53,215,winner,blue,1
3144,5,100,0,0,-25,214,loser,black,0
3145,0,0,5,46,51,214,winner,green,1
3146,2,280,0,0,-13,214,loser,purple,0
3147,1,0,3,18,22,214,loser,blue,1
3148,4,20,0,0,-20,213,loser,black,0
3149,1,20,1,7,6,213,loser,green,1
3150,2,0,0,1,-8,213,loser,purple,0
3151,0,0,6,32,52,213,winner,blue,1
3152,5,360,0,0,-28,212,loser,black,0
3153,1,160,4,38,51,212,winner,green,1
3154,2,20,0,0,-11,212,loser,purple,0
3155,2,220,6,50,42,212,loser,blue,1
3156,6,0,0,0,-32,211,loser,black,0
3157,0,160,4,18,37,211,loser,green,1
3158,3,100,0,1,-13,211,loser,purple,0
3159,1,0,6,32,51,211,winner,blue,1
3160,4,100,0,1,-18,210,loser,black,0
3161,1,240,6,31,48,210,loser,green,1
3162,6,160,0,0,-30,210,loser,purple,0
3163,2,0,7,46,53,210,winner,blue,1
3164,6,60,0,2,-26,209,loser,black,0
3165,1,0,6,28,52,209,winner,green,1
3166,3,20,0,0,-15,209,loser,purple,0
3167,2,140,6,32,38,209,loser,blue,1
3168,3,0,0,0,-15,208,loser,black,0
3169,1,60,6,34,51,208,winner,green,1
3170,5,0,0,0,-23,208,loser,purple,0
3171,2,0,5,20,27,208,loser,blue,1
3172,3,120,1,0,-13,207,loser,black,0
3173,3,100,7,38,50,207,winner,green,1
3174,4,0,0,0,-21,207,loser,purple,0
3175,2,20,5,23,33,207,loser,blue,1
3176,3,200,1,5,-5,206,loser,black,0
3177,3,40,6,35,35,206,loser,green,1
3178,5,480,0,6,-21,206,loser,purple,0
3179,3,240,7,51,51,206,winner,blue,1
3180,6,360,1,3,-20,205,loser,black,0
3181,3,340,7,56,46,205,loser,green,1
3182,5,240,1,4,-20,205,loser,purple,0
3183,2,320,7,44,50,205,winner,blue,1
3184,7,60,1,1,-27,204,loser,black,0
3185,1,0,6,31,54,204,winner,green,1
3186,4,80,0,1,-20,204,loser,purple,0
3187,2,0,8,30,49,204,loser,blue,1
3188,5,260,1,1,-20,203,loser,black,0
3189,3,80,5,34,35,203,loser,green,1
3190,4,40,1,0,-18,203,loser,purple,0
3191,1,0,6,27,51,203,winner,blue,1
3192,6,40,0,0,-30,202,loser,black,0
3193,1,220,6,48,54,202,winner,green,1
3194,1,40,0,3,0,202,loser,purple,0
3195,1,260,3,29,24,202,loser,blue,1
3196,6,320,1,0,-26,201,loser,black,0
3197,2,80,6,37,41,201,loser,green,1
3198,4,100,0,0,-21,201,loser,purple,0
3199,0,120,5,41,54,201,winner,blue,1
3200,6,180,0,2,-27,200,loser,black,0
3201,0,20,5,30,43,200,loser,green,1
3202,5,0,0,0,-25,200,loser,purple,0
3203,0,0,6,31,54,200,winner,blue,1
3204,4,300,1,4,-13,199,loser,black,0
3205,1,180,5,42,50,199,winner,green,1
3206,1,280,0,3,-4,199,loser,purple,0
3207,3,180,3,34,22,199,loser,blue,1
3208,3,140,0,1,-13,198,loser,black,0
3209,0,0,5,31,50,198,winner,green,1
3210,5,140,0,2,-22,198,loser,purple,0
3211,1,60,4,24,28,198,loser,blue,1
3212,4,0,0,2,-16,197,loser,black,0
3213,1,0,6,50,50,197,winner,green,1
3214,6,20,0,1,-30,197,loser,purple,0
3215,0,40,5,24,44,197,loser,blue,1
3216,1,0,0,2,-1,196,loser,black,0
3217,4,60,6,36,34,196,loser,green,1
3218,6,0,0,1,-30,196,loser,purple,0
3219,1,120,6,25,50,196,winner,blue,1
3220,4,0,0,0,-20,195,loser,black,0
3221,1,40,4,25,25,195,loser,green,1
3222,3,160,1,1,-10,195,loser,purple,0
3223,4,20,7,40,51,195,winner,blue,1
3224,3,20,0,0,-16,194,loser,black,0
3225,2,20,7,42,53,194,winner,green,1
3226,6,80,1,2,-21,194,loser,purple,0
3227,0,0,3,11,26,194,loser,blue,1
3228,7,20,1,2,-25,193,loser,black,0
3229,1,0,5,14,38,193,loser,green,1
3230,4,20,0,0,-21,193,loser,purple,0
3231,0,20,6,35,54,193,winner,blue,1
3232,2,20,0,0,-13,192,loser,black,0
3233,2,180,4,28,33,192,loser,green,1
3234,5,120,0,2,-21,192,loser,purple,0
3235,0,320,6,37,51,192,winner,blue,1
3236,4,0,1,0,-14,191,loser,black,0
3237,1,80,2,18,11,191,loser,green,1
3238,2,0,0,0,-10,191,loser,purple,0
3239,3,180,7,35,52,191,winner,blue,1
3240,2,340,1,5,-3,190,loser,black,0
3241,3,300,4,36,32,190,loser,green,1
3242,4,260,0,0,-26,190,loser,purple,0
3243,0,40,5,32,51,190,winner,blue,1
3244,2,240,0,0,-11,189,loser,black,0
3245,1,0,6,37,51,189,winner,green,1
3246,4,80,0,1,-20,189,loser,purple,0
3247,2,80,3,15,19,189,loser,blue,1
3248,5,220,0,0,-27,188,loser,black,0
3249,2,80,5,41,36,188,loser,green,1
3250,3,100,1,2,-9,188,loser,purple,0
3251,1,0,5,36,51,188,winner,blue,1
3252,4,20,2,0,-8,187,loser,black,0
3253,1,80,0,20,-5,187,loser,green,1
3254,2,20,0,0,-10,187,loser,purple,0
3255,2,140,7,33,50,187,winner,blue,1
3256,5,380,2,6,-19,186,loser,black,0
3257,3,320,6,43,46,186,loser,green,1
3258,3,380,0,4,-17,186,loser,purple,0
3259,3,160,6,61,51,186,winner,blue,1
3260,4,60,0,1,-14,185,loser,black,0
3261,0,0,5,36,51,185,winner,green,1
3262,6,140,0,0,-34,185,loser,purple,0
3263,1,40,6,39,44,185,loser,blue,1
3264,3,100,0,0,-15,184,loser,black,0
3265,1,0,5,37,50,184,winner,green,1
3266,4,120,0,2,-19,184,loser,purple,0
3267,1,40,4,15,24,184,loser,blue,1
3268,8,260,2,5,-28,183,loser,black,0
3269,1,0,4,20,35,183,loser,green,1
3270,5,20,4,7,4,183,loser,purple,0
3271,1,0,6,46,51,183,winner,blue,1
3272,4,140,1,0,-17,182,loser,black,0
3273,0,120,4,37,50,182,winner,green,1
3274,4,60,0,0,-22,182,loser,purple,0
3275,3,280,6,32,38,182,loser,blue,1
3276,4,60,0,0,-22,181,loser,black,0
3277,1,180,3,28,25,181,loser,green,1
3278,3,100,0,0,-16,181,loser,purple,0
3279,1,100,6,37,51,181,winner,blue,1
3280,3,100,1,1,-10,180,loser,black,0
3281,3,120,6,34,43,180,loser,green,1
3282,6,160,1,1,-24,180,loser,purple,0
3283,2,120,6,43,51,180,winner,blue,1
3284,4,280,1,0,-20,179,loser,black,0
3285,2,300,4,24,26,179,loser,green,1
3286,3,40,1,0,-12,179,loser,purple,0
3287,2,20,5,47,50,179,winner,blue,1
3288,3,60,0,1,-13,178,loser,black,0
3289,3,40,3,20,12,178,loser,green,1
3290,3,0,0,0,-15,178,loser,purple,0
3291,0,20,6,25,53,178,winner,blue,1
3292,0,20,0,0,-2,177,loser,black,0
3293,0,0,5,30,51,177,winner,green,1
3294,3,100,0,0,-16,177,loser,purple,0
3295,4,100,2,11,-2,177,loser,blue,1
3296,3,80,1,8,-2,176,loser,black,0
3297,4,80,2,15,-2,176,loser,green,1
3298,2,100,0,2,-10,176,loser,purple,0
3299,1,0,7,33,54,176,winner,blue,1
3300,5,40,0,1,-24,175,loser,black,0
3301,2,160,7,29,54,175,winner,green,1
3302,0,0,0,1,2,175,loser,purple,0
3303,3,140,3,23,15,175,loser,blue,1
3304,3,40,1,1,-7,174,loser,black,0
3305,1,140,6,30,50,174,winner,green,1
3306,3,0,0,1,-13,174,loser,purple,0
3307,2,220,2,25,7,174,loser,blue,1
3308,2,180,0,0,-9,173,loser,black,0
3309,3,40,7,38,51,173,winner,green,1
3310,5,0,1,0,-18,173,loser,purple,0
3311,5,80,7,24,27,173,loser,blue,1
3312,6,80,0,2,-26,172,loser,black,0
3313,1,0,7,22,54,172,winner,green,1
3314,4,0,1,0,-14,172,loser,purple,0
3315,4,0,7,20,36,172,loser,blue,1
3316,5,20,0,2,-20,171,loser,black,0
3317,0,240,4,37,33,171,loser,green,1
3318,3,200,0,0,-18,171,loser,purple,0
3319,2,220,6,34,50,171,winner,blue,1
3320,3,0,0,1,-15,170,loser,black,0
3321,1,220,5,44,40,170,loser,green,1
3322,4,120,0,3,-22,170,loser,purple,0
3323,1,260,5,34,51,170,winner,blue,1
3324,3,40,0,1,-14,169,loser,black,0
3325,1,20,6,25,51,169,winner,green,1
3326,4,160,0,4,-18,169,loser,purple,0
3327,4,20,6,32,27,169,loser,blue,1
3328,3,1020,0,6,-16,168,loser,black,0
3329,0,40,0,4,4,168,loser,green,1
3330,3,340,1,6,-2,168,loser,purple,0
3331,1,0,6,38,50,168,winner,blue,1
3332,3,20,0,1,-13,167,loser,black,0
3333,2,60,6,30,43,167,loser,green,1
3334,5,80,0,0,-29,167,loser,purple,0
3335,3,20,7,39,50,167,winner,blue,1
3336,1,0,0,1,-2,166,loser,black,0
3337,2,20,6,26,50,166,winner,green,1
3338,5,0,1,1,-19,166,loser,purple,0
3339,2,120,3,15,14,166,loser,blue,1
3340,5,160,1,0,-24,165,loser,black,0
3341,2,0,4,23,27,165,loser,green,1
3342,3,520,0,3,-12,165,loser,purple,0
3343,0,0,5,32,51,165,winner,blue,1
3344,2,0,0,0,-10,164,loser,black,0
3345,2,0,3,10,15,164,loser,green,1
3346,4,60,0,1,-18,164,loser,purple,0
3347,1,0,6,35,50,164,winner,blue,1
3348,4,20,0,0,-22,163,loser,black,0
3349,1,60,4,19,27,163,loser,green,1
3350,4,80,1,4,-11,163,loser,purple,0
3351,1,0,6,35,51,163,winner,blue,1
3352,3,40,0,1,-13,162,loser,black,0
3353,0,220,5,37,51,162,winner,green,1
3354,5,120,0,1,-27,162,loser,purple,0
3355,0,0,3,33,28,162,loser,blue,1
3356,4,120,1,3,-15,161,loser,black,0
3357,0,40,6,28,50,161,winner,green,1
3358,7,60,2,5,-23,161,loser,purple,0
3359,3,80,5,38,40,161,loser,blue,1
3360,3,200,1,2,-10,160,loser,black,0
3361,3,160,5,47,37,160,loser,green,1
3362,5,100,1,1,-19,160,loser,purple,0
3363,3,60,7,60,52,160,winner,blue,1
3364,3,180,0,1,-13,159,loser,black,0
3365,1,60,5,52,51,159,winner,green,1
3366,2,260,0,0,-16,159,loser,purple,0
3367,3,80,4,24,24,159,loser,blue,1
3368,2,20,0,1,-6,158,loser,black,0
3369,2,180,7,46,51,158,winner,green,1
3370,3,80,0,0,-15,158,loser,purple,0
3371,3,160,3,23,17,158,loser,blue,1
3372,4,0,0,2,-16,157,loser,black,0
3373,2,40,6,38,44,157,loser,green,1
3374,6,0,0,1,-26,157,loser,purple,0
3375,2,60,8,32,53,157,winner,blue,1
3376,6,0,1,1,-21,156,loser,black,0
3377,0,0,4,19,35,156,loser,green,1
3378,5,120,1,0,-21,156,loser,purple,0
3379,1,0,6,50,51,156,winner,blue,1
3380,5,280,0,5,-24,155,loser,black,0
3381,1,140,4,17,28,155,loser,green,1
3382,3,360,1,7,-3,155,loser,purple,0
3383,2,40,6,43,53,155,winner,blue,1
3384,6,80,0,2,-30,154,loser,black,0
3385,0,280,5,33,51,154,winner,green,1
3386,3,160,0,0,-15,154,loser,purple,0
3387,0,60,4,40,37,154,loser,blue,1
3388,7,200,1,6,-23,153,loser,black,0
3389,1,280,6,36,51,153,winner,green,1
3390,3,380,1,4,-5,153,loser,purple,0
3391,3,220,6,39,40,153,loser,blue,1
3392,3,80,0,0,-16,152,loser,black,0
3393,0,0,6,38,52,152,winner,green,1
3394,3,160,0,0,-15,152,loser,purple,0
3395,4,0,5,31,25,152,loser,blue,1
3396,3,20,0,2,-11,151,loser,black,0
3397,2,0,7,35,53,151,winner,green,1
3398,3,0,1,1,-10,151,loser,purple,0
3399,2,20,2,15,8,151,loser,blue,1
3400,3,0,0,2,-11,150,loser,black,0
3401,1,0,7,32,52,150,winner,green,1
3402,4,40,0,0,-19,150,loser,purple,0
3403,2,40,3,9,14,150,loser,blue,1
3404,4,0,0,1,-19,149,loser,black,0
3405,2,120,6,31,51,149,winner,green,1
3406,3,60,1,1,-14,149,loser,purple,0
3407,2,140,4,36,34,149,loser,blue,1
3408,5,0,1,4,-16,148,loser,black,0
3409,1,0,7,27,50,148,winner,green,1
3410,4,160,0,1,-16,148,loser,purple,0
3411,2,40,4,30,23,148,loser,blue,1
3412,2,20,0,1,-9,147,loser,black,0
3413,2,180,3,20,22,147,loser,green,1
3414,4,180,0,0,-20,147,loser,purple,0
3415,2,20,7,53,50,147,winner,blue,1
3416,4,0,0,2,-16,146,loser,black,0
3417,2,60,6,34,51,146,winner,green,1
3418,4,200,0,0,-24,146,loser,purple,0
3419,0,40,4,16,34,146,loser,blue,1
3420,3,180,0,6,-12,145,loser,black,0
3421,2,160,7,48,54,145,winner,green,1
3422,3,140,0,6,-11,145,loser,purple,0
3423,2,120,3,25,16,145,loser,blue,1
3424,5,280,0,0,-24,144,loser,black,0
3425,0,100,6,28,52,144,winner,green,1
3426,3,100,0,0,-16,144,loser,purple,0
3427,0,0,2,22,22,144,loser,blue,1
3428,3,140,0,1,-13,143,loser,black,0
3429,3,100,3,29,12,143,loser,green,1
3430,3,20,3,1,-3,143,loser,purple,0
3431,1,200,6,23,50,143,winner,blue,1
3432,2,380,0,3,-8,142,loser,black,0
3433,0,20,6,33,54,142,winner,green,1
3434,6,0,1,3,-23,142,loser,purple,0
3435,3,120,4,40,28,142,loser,blue,1
3436,4,0,0,0,-21,141,loser,black,0
3437,1,0,6,39,51,141,winner,green,1
3438,1,0,0,0,-5,141,loser,purple,0
3439,1,0,1,3,4,141,loser,blue,1
3440,3,100,0,0,-15,140,loser,black,0
3441,1,40,6,33,47,140,loser,green,1
3442,6,40,0,0,-29,140,loser,purple,0
3443,3,40,7,43,50,140,winner,blue,1
3444,5,220,1,7,-12,139,loser,black,0
3445,2,0,7,30,50,139,winner,green,1
3446,6,260,1,8,-17,139,loser,purple,0
3447,1,120,5,24,43,139,loser,blue,1
3448,5,80,0,0,-25,138,loser,black,0
3449,2,160,6,37,46,138,loser,green,1
3450,4,80,0,1,-20,138,loser,purple,0
3451,0,100,5,37,51,138,winner,blue,1
3452,3,0,0,0,-16,137,loser,black,0
3453,1,120,6,47,51,137,winner,green,1
3454,4,80,0,4,-16,137,loser,purple,0
3455,1,60,3,16,24,137,loser,blue,1
3456,7,300,0,1,-33,136,loser,black,0
3457,1,20,5,32,40,136,loser,green,1
3458,3,40,1,1,-10,136,loser,purple,0
3459,1,60,6,30,53,136,winner,blue,1
3460,2,60,0,1,-8,135,loser,black,0
3461,1,40,2,18,14,135,loser,green,1
3462,4,80,0,0,-21,135,loser,purple,0
3463,1,200,6,32,51,135,winner,blue,1
3464,2,0,0,0,-10,134,loser,black,0
3465,0,60,5,31,50,134,winner,green,1
3466,4,120,0,0,-18,134,loser,purple,0
3467,1,80,2,17,13,134,loser,blue,1
3468,5,0,0,1,-21,133,loser,black,0
3469,1,0,7,31,53,133,winner,green,1
3470,4,100,0,0,-19,133,loser,purple,0
3471,2,0,5,28,33,133,loser,blue,1
3472,4,220,0,4,-12,132,loser,black,0
3473,2,100,7,41,54,132,winner,green,1
3474,4,320,1,4,-15,132,loser,purple,0
3475,5,700,7,36,39,132,loser,blue,1
3476,6,20,1,1,-24,131,loser,black,0
3477,4,80,5,24,23,131,loser,green,1
3478,3,0,2,0,-3,131,loser,purple,0
3479,1,20,6,28,50,131,winner,blue,1
3480,6,100,0,3,-24,130,loser,black,0
3481,2,60,8,35,52,130,winner,green,1
3482,6,280,2,5,-14,130,loser,purple,0
3483,1,140,5,31,42,130,loser,blue,1
3484,3,0,0,0,-16,129,loser,black,0
3485,1,20,5,45,50,129,winner,green,1
3486,1,60,0,0,-7,129,loser,purple,0
3487,3,0,3,15,8,129,loser,blue,1
3488,2,60,0,0,-8,128,loser,black,0
3489,3,40,4,15,13,128,loser,green,1
3490,4,0,0,1,-18,128,loser,purple,0
3491,2,0,7,40,51,128,winner,blue,1
3492,2,40,0,0,-13,127,loser,black,0
3493,3,100,2,20,7,127,loser,green,1
3494,2,120,0,0,-11,127,loser,purple,0
3495,0,0,5,34,50,127,winner,blue,1
3496,4,120,1,0,-17,126,loser,black,0
3497,3,240,7,40,50,126,winner,green,1
3498,5,320,0,5,-19,126,loser,purple,0
3499,2,60,6,44,47,126,loser,blue,1
3500,4,40,1,0,-14,125,loser,black,0
3501,2,0,6,29,41,125,loser,green,1
3502,7,160,0,0,-35,125,loser,purple,0
3503,0,0,6,39,54,125,winner,blue,1
3504,1,0,0,1,-5,124,loser,black,0
3505,1,0,6,28,51,124,winner,green,1
3506,4,20,1,2,-15,124,loser,purple,0
3507,4,100,3,16,11,124,loser,blue,1
3508,6,100,0,1,-30,123,loser,black,0
3509,2,20,7,41,53,123,winner,green,1
3510,1,0,0,0,-5,123,loser,purple,0
3511,2,0,4,33,29,123,loser,blue,1
3512,4,0,0,1,-17,122,loser,black,0
3513,0,0,4,37,39,122,loser,green,1
3514,6,80,1,1,-26,122,loser,purple,0
3515,1,80,6,31,51,122,winner,blue,1
3516,1,280,1,8,2,121,loser,black,0
3517,1,0,2,9,17,121,loser,green,1
3518,6,120,0,4,-28,121,loser,purple,0
3519,1,180,6,36,50,121,winner,blue,1
3520,3,20,0,0,-15,120,loser,black,0
3521,1,20,2,16,13,120,loser,green,1
3522,3,140,0,0,-18,120,loser,purple,0
3523,0,0,5,32,51,120,winner,blue,1
3524,3,380,1,5,-8,119,loser,black,0
3525,1,440,5,36,31,119,loser,green,1
3526,5,380,1,5,-18,119,loser,purple,0
3527,1,0,3,46,50,119,winner,blue,1
3528,5,60,0,2,-21,118,loser,black,0
3529,1,40,6,35,48,118,loser,green,1
3530,6,0,0,1,-27,118,loser,purple,0
3531,0,40,6,32,50,118,winner,blue,1
3532,5,80,0,0,-25,117,loser,black,0
3533,0,20,3,19,27,117,loser,green,1
3534,4,40,0,0,-20,117,loser,purple,0
3535,0,80,6,27,54,117,winner,blue,1
3536,4,0,1,4,-11,116,loser,black,0
3537,3,140,3,20,13,116,loser,green,1
3538,2,0,0,1,-10,116,loser,purple,0
3539,1,100,6,40,50,116,winner,blue,1
3540,4,60,0,0,-20,115,loser,black,0
3541,1,20,1,13,8,115,loser,green,1
3542,2,40,0,3,-8,115,loser,purple,0
3543,0,160,6,36,53,115,winner,blue,1
3544,4,160,0,0,-21,114,loser,black,0
3545,2,100,4,30,33,114,loser,green,1
3546,3,160,0,0,-17,114,loser,purple,0
3547,1,0,6,35,51,114,winner,blue,1
3548,2,0,0,1,-8,113,loser,black,0
3549,0,0,6,26,52,113,winner,green,1
3550,4,140,0,2,-16,113,loser,purple,0
3551,1,0,1,7,3,113,loser,blue,1
3552,3,180,0,5,-15,112,loser,black,0
3553,1,120,3,28,28,112,loser,green,1
3554,2,320,0,0,-16,112,loser,purple,0
3555,2,180,5,49,51,112,winner,blue,1
3556,5,260,1,0,-20,111,loser,black,0
3557,0,40,6,25,48,111,loser,green,1
3558,6,180,0,0,-28,111,loser,purple,0
3559,4,80,8,57,51,111,winner,blue,1
3560,1,240,0,0,-7,110,loser,black,0
3561,3,220,3,13,3,110,loser,green,1
3562,2,20,0,1,-9,110,loser,purple,0
3563,1,80,5,41,51,110,winner,blue,1
3564,2,0,0,0,-10,109,loser,black,0
3565,1,100,6,50,51,109,winner,green,1
3566,5,100,0,0,-27,109,loser,purple,0
3567,1,120,4,27,33,109,loser,blue,1
3568,3,40,0,0,-15,108,loser,black,0
3569,1,80,6,32,54,108,winner,green,1
3570,3,0,0,0,-16,108,loser,purple,0
3571,1,120,2,19,17,108,loser,blue,1
3572,6,100,0,1,-29,107,loser,black,0
3573,1,40,6,39,53,107,winner,green,1
3574,2,100,0,3,-14,107,loser,purple,0
3575,2,80,5,32,39,107,loser,blue,1
3576,3,60,0,0,-15,106,loser,black,0
3577,0,0,6,39,53,106,winner,green,1
3578,5,20,0,0,-25,106,loser,purple,0
3579,3,20,5,31,32,106,loser,blue,1
3580,5,60,2,4,-13,105,loser,black,0
3581,1,0,3,27,22,105,loser,green,1
3582,4,120,0,2,-16,105,loser,purple,0
3583,0,0,5,35,51,105,winner,blue,1
3584,4,100,1,0,-14,104,loser,black,0
3585,1,0,3,22,19,104,loser,green,1
3586,4,220,0,4,-14,104,loser,purple,0
3587,2,160,7,39,52,104,winner,blue,1
3588,3,120,0,0,-17,103,loser,black,0
3589,1,0,5,38,50,103,winner,green,1
3590,4,0,0,0,-20,103,loser,purple,0
3591,1,40,4,22,28,103,loser,blue,1
3592,3,200,0,0,-17,102,loser,black,0
3593,1,220,5,37,44,102,loser,green,1
3594,6,100,0,1,-28,102,loser,purple,0
3595,1,180,6,44,52,102,winner,blue,1
3596,3,140,0,0,-14,101,loser,black,0
3597,1,0,4,22,30,101,loser,green,1
3598,5,60,0,2,-21,101,loser,purple,0
3599,2,160,7,32,52,101,winner,blue,1
3600,5,140,0,2,-27,100,loser,black,0
3601,1,20,5,31,46,100,loser,green,1
3602,5,180,0,2,-20,100,loser,purple,0
3603,0,0,6,40,52,100,winner,blue,1
3604,3,0,1,0,-9,99,loser,black,0
3605,1,220,7,40,54,99,winner,green,1
3606,5,100,0,0,-25,99,loser,purple,0
3607,1,0,2,23,15,99,loser,blue,1
3608,1,60,0,0,-7,98,loser,black,0
3609,0,20,6,32,51,98,winner,green,1
3610,2,240,0,2,-10,98,loser,purple,0
3611,3,20,0,18,-3,98,loser,blue,1
3612,3,0,0,1,-13,97,loser,black,0
3613,0,60,5,28,51,97,winner,green,1
3614,4,20,0,0,-20,97,loser,purple,0
3615,1,120,3,23,23,97,loser,blue,1
3616,3,160,1,5,-8,96,loser,black,0
3617,1,240,6,37,53,96,winner,green,1
3618,4,120,0,0,-20,96,loser,purple,0
3619,1,140,2,21,14,96,loser,blue,1
3620,3,20,0,0,-18,95,loser,black,0
3621,1,120,3,11,20,95,loser,green,1
3622,3,80,0,2,-13,95,loser,purple,0
3623,1,40,5,33,50,95,winner,blue,1
3624,4,0,0,1,-19,94,loser,black,0
3625,2,60,4,28,23,94,loser,green,1
3626,3,240,0,3,-11,94,loser,purple,0
3627,1,160,6,49,53,94,winner,blue,1
3628,5,180,2,1,-12,93,loser,black,0
3629,0,60,6,31,52,93,winner,green,1
3630,5,0,0,1,-20,93,loser,purple,0
3631,5,140,7,38,28,93,loser,blue,1
3632,5,160,1,6,-12,92,loser,black,0
3633,3,280,7,29,50,92,winner,green,1
3634,3,280,1,4,-14,92,loser,purple,0
3635,3,40,5,16,20,92,loser,blue,1
3636,3,460,0,1,-15,91,loser,black,0
3637,0,60,5,36,51,91,winner,green,1
3638,3,0,1,3,-6,91,loser,purple,0
3639,2,40,2,25,6,91,loser,blue,1
3640,7,200,0,2,-33,90,loser,black,0
3641,2,100,6,42,50,90,winner,green,1
3642,2,140,0,0,-12,90,loser,purple,0
3643,1,0,6,35,47,90,loser,blue,1
3644,3,0,0,0,-17,89,loser,black,0
3645,2,60,2,17,14,89,loser,green,1
3646,3,60,0,1,-14,89,loser,purple,0
3647,0,0,6,32,52,89,winner,blue,1
3648,5,220,0,0,-25,88,loser,black,0
3649,0,160,6,45,51,88,winner,green,1
3650,4,0,1,1,-12,88,loser,purple,0
3651,2,160,4,33,29,88,loser,blue,1
3652,2,60,1,5,0,87,loser,black,0
3653,3,620,2,3,-4,87,loser,green,1
3654,3,320,2,6,-2,87,loser,purple,0
3655,1,140,5,46,54,87,winner,blue,1
3656,4,20,0,0,-22,86,loser,black,0
3657,2,80,3,31,16,86,loser,green,1
3658,3,20,2,4,2,86,loser,purple,0
3659,2,80,6,34,51,86,winner,blue,1
3660,5,20,1,1,-18,85,loser,black,0
3661,2,40,7,30,52,85,winner,green,1
3662,3,140,1,1,-7,85,loser,purple,0
3663,1,120,2,20,10,85,loser,blue,1
3664,7,460,0,1,-37,84,loser,black,0
3665,1,120,4,26,39,84,loser,green,1
3666,1,20,0,0,-5,84,loser,purple,0
3667,0,100,5,32,50,84,winner,blue,1
3668,5,20,0,1,-21,83,loser,black,0
3669,0,60,3,30,36,83,loser,green,1
3670,4,100,0,0,-20,83,loser,purple,0
3671,1,180,7,33,51,83,winner,blue,1
3672,5,0,0,0,-25,82,loser,black,0
3673,0,40,5,35,50,82,winner,green,1
3674,5,60,0,0,-27,82,loser,purple,0
3675,0,80,5,31,48,82,loser,blue,1
3676,3,80,0,0,-15,81,loser,black,0
3677,1,360,6,38,53,81,winner,green,1
3678,3,60,0,0,-16,81,loser,purple,0
3679,2,100,3,29,17,81,loser,blue,1
3680,5,120,0,0,-24,80,loser,black,0
3681,1,240,6,38,53,80,winner,green,1
3682,5,80,0,2,-23,80,loser,purple,0
3683,0,40,5,36,39,80,loser,blue,1
